# freq, re(lna), im(lna), re(amb), im(amb), re(hot), im(hot), re(open), im(open), re(short), im(short), re(sr_s11), im(sr_s11_, re(sr_s12), im(sr_s12), re(sr_s22_, im(sr_s22)
83.166504 -1.014481e-03 1.280516e-02 1.128734e-02 -2.300345e-03 1.268533e-02 -2.356980e-03 8.652532e-01 -3.815565e-01 -8.541432e-01 3.894246e-01 1.884511e-03 1.165169e-03 9.089266e-01 -4.039685e-01 4.284541e-03 4.168399e-04
83.215332 -1.022914e-03 1.280205e-02 1.128800e-02 -2.302596e-03 1.268608e-02 -2.359149e-03 8.579675e-01 -3.977031e-01 -8.467180e-01 4.052287e-01 1.885803e-03 1.164783e-03 9.088262e-01 -4.041892e-01 4.285155e-03 4.157040e-04
83.264160 -1.031356e-03 1.279895e-02 1.128867e-02 -2.304848e-03 1.268683e-02 -2.361319e-03 8.503794e-01 -4.137110e-01 -8.390013e-01 4.208913e-01 1.887090e-03 1.164396e-03 9.087258e-01 -4.044099e-01 4.285788e-03 4.145615e-04
83.312988 -1.039808e-03 1.279587e-02 1.128933e-02 -2.307099e-03 1.268759e-02 -2.363489e-03 8.424917e-01 -4.295745e-01 -8.309959e-01 4.364069e-01 1.888371e-03 1.164008e-03 9.086253e-01 -4.046306e-01 4.286441e-03 4.134124e-04
83.361816 -1.048269e-03 1.279280e-02 1.128999e-02 -2.309350e-03 1.268834e-02 -2.365659e-03 8.343071e-01 -4.452879e-01 -8.227044e-01 4.517703e-01 1.889647e-03 1.163619e-03 9.085247e-01 -4.048512e-01 4.287113e-03 4.122567e-04
83.410645 -1.056739e-03 1.278976e-02 1.129066e-02 -2.311601e-03 1.268909e-02 -2.367830e-03 8.258283e-01 -4.608459e-01 -8.141295e-01 4.669767e-01 1.890919e-03 1.163230e-03 9.084241e-01 -4.050718e-01 4.287807e-03 4.110945e-04
83.459473 -1.065219e-03 1.278674e-02 1.129132e-02 -2.313852e-03 1.268984e-02 -2.370001e-03 8.170585e-01 -4.762423e-01 -8.052747e-01 4.820200e-01 1.892185e-03 1.162840e-03 9.083235e-01 -4.052924e-01 4.288522e-03 4.099259e-04
83.508301 -1.073708e-03 1.278373e-02 1.129199e-02 -2.316102e-03 1.269059e-02 -2.372172e-03 8.080007e-01 -4.914720e-01 -7.961428e-01 4.968957e-01 1.893448e-03 1.162449e-03 9.082228e-01 -4.055130e-01 4.289260e-03 4.087509e-04
83.557129 -1.082207e-03 1.278075e-02 1.129265e-02 -2.318353e-03 1.269134e-02 -2.374344e-03 7.986580e-01 -5.065295e-01 -7.867370e-01 5.115985e-01 1.894706e-03 1.162058e-03 9.081221e-01 -4.057335e-01 4.290020e-03 4.075698e-04
83.605957 -1.090715e-03 1.277778e-02 1.129331e-02 -2.320604e-03 1.269209e-02 -2.376516e-03 7.890336e-01 -5.214095e-01 -7.770605e-01 5.261236e-01 1.895960e-03 1.161667e-03 9.080214e-01 -4.059540e-01 4.290804e-03 4.063826e-04
83.654785 -1.099232e-03 1.277483e-02 1.129398e-02 -2.322855e-03 1.269284e-02 -2.378689e-03 7.791311e-01 -5.361066e-01 -7.671166e-01 5.404658e-01 1.897210e-03 1.161276e-03 9.079205e-01 -4.061745e-01 4.291612e-03 4.051894e-04
83.703613 -1.107759e-03 1.277190e-02 1.129464e-02 -2.325106e-03 1.269358e-02 -2.380862e-03 7.689538e-01 -5.506157e-01 -7.569089e-01 5.546205e-01 1.898457e-03 1.160885e-03 9.078197e-01 -4.063950e-01 4.292444e-03 4.039905e-04
83.752441 -1.116295e-03 1.276899e-02 1.129531e-02 -2.327357e-03 1.269433e-02 -2.383035e-03 7.585054e-01 -5.649314e-01 -7.464408e-01 5.685827e-01 1.899700e-03 1.160494e-03 9.077188e-01 -4.066154e-01 4.293300e-03 4.027860e-04
83.801270 -1.124841e-03 1.276611e-02 1.129597e-02 -2.329608e-03 1.269508e-02 -2.385210e-03 7.477892e-01 -5.790491e-01 -7.357157e-01 5.823480e-01 1.900941e-03 1.160103e-03 9.076178e-01 -4.068359e-01 4.294181e-03 4.015760e-04
83.850098 -1.133396e-03 1.276324e-02 1.129664e-02 -2.331860e-03 1.269583e-02 -2.387385e-03 7.368096e-01 -5.929631e-01 -7.247377e-01 5.959110e-01 1.902178e-03 1.159713e-03 9.075168e-01 -4.070563e-01 4.295087e-03 4.003609e-04
83.898926 -1.141960e-03 1.276039e-02 1.129730e-02 -2.334112e-03 1.269657e-02 -2.389560e-03 7.255701e-01 -6.066687e-01 -7.135105e-01 6.092676e-01 1.903413e-03 1.159323e-03 9.074158e-01 -4.072766e-01 4.296018e-03 3.991409e-04
83.947754 -1.150534e-03 1.275756e-02 1.129796e-02 -2.336363e-03 1.269732e-02 -2.391736e-03 7.140747e-01 -6.201609e-01 -7.020378e-01 6.224131e-01 1.904646e-03 1.158934e-03 9.073147e-01 -4.074970e-01 4.296974e-03 3.979161e-04
83.996582 -1.159118e-03 1.275475e-02 1.129863e-02 -2.338616e-03 1.269806e-02 -2.393913e-03 7.023276e-01 -6.334351e-01 -6.903237e-01 6.353431e-01 1.905876e-03 1.158545e-03 9.072135e-01 -4.077173e-01 4.297954e-03 3.966868e-04
84.045410 -1.167712e-03 1.275196e-02 1.129929e-02 -2.340868e-03 1.269881e-02 -2.396091e-03 6.903327e-01 -6.464865e-01 -6.783720e-01 6.480531e-01 1.907105e-03 1.158157e-03 9.071123e-01 -4.079376e-01 4.298960e-03 3.954533e-04
84.094238 -1.176315e-03 1.274919e-02 1.129995e-02 -2.343121e-03 1.269955e-02 -2.398270e-03 6.780945e-01 -6.593104e-01 -6.661870e-01 6.605389e-01 1.908332e-03 1.157770e-03 9.070110e-01 -4.081578e-01 4.299991e-03 3.942157e-04
84.143066 -1.184927e-03 1.274645e-02 1.130062e-02 -2.345374e-03 1.270030e-02 -2.400449e-03 6.656172e-01 -6.719021e-01 -6.537728e-01 6.727961e-01 1.909557e-03 1.157384e-03 9.069097e-01 -4.083781e-01 4.301045e-03 3.929744e-04
84.191895 -1.193550e-03 1.274372e-02 1.130128e-02 -2.347628e-03 1.270104e-02 -2.402629e-03 6.529049e-01 -6.842576e-01 -6.411334e-01 6.848208e-01 1.910781e-03 1.156999e-03 9.068083e-01 -4.085983e-01 4.302124e-03 3.917295e-04
84.240723 -1.202182e-03 1.274101e-02 1.130194e-02 -2.349882e-03 1.270178e-02 -2.404810e-03 6.399628e-01 -6.963718e-01 -6.282737e-01 6.966085e-01 1.912004e-03 1.156615e-03 9.067069e-01 -4.088185e-01 4.303227e-03 3.904815e-04
84.289551 -1.210824e-03 1.273833e-02 1.130261e-02 -2.352137e-03 1.270252e-02 -2.406992e-03 6.267951e-01 -7.082408e-01 -6.151978e-01 7.081554e-01 1.913226e-03 1.156233e-03 9.066054e-01 -4.090386e-01 4.304353e-03 3.892304e-04
84.338379 -1.219477e-03 1.273566e-02 1.130327e-02 -2.354392e-03 1.270326e-02 -2.409175e-03 6.134065e-01 -7.198601e-01 -6.019102e-01 7.194575e-01 1.914447e-03 1.155851e-03 9.065039e-01 -4.092588e-01 4.305502e-03 3.879767e-04
84.387207 -1.228139e-03 1.273302e-02 1.130393e-02 -2.356647e-03 1.270400e-02 -2.411359e-03 5.998018e-01 -7.312258e-01 -5.884154e-01 7.305110e-01 1.915668e-03 1.155471e-03 9.064023e-01 -4.094789e-01 4.306674e-03 3.867205e-04
84.436035 -1.236811e-03 1.273040e-02 1.130459e-02 -2.358903e-03 1.270474e-02 -2.413543e-03 5.859858e-01 -7.423338e-01 -5.747181e-01 7.413120e-01 1.916888e-03 1.155093e-03 9.063006e-01 -4.096989e-01 4.307867e-03 3.854621e-04
84.484863 -1.245493e-03 1.272780e-02 1.130525e-02 -2.361160e-03 1.270547e-02 -2.415729e-03 5.719634e-01 -7.531801e-01 -5.608230e-01 7.518570e-01 1.918108e-03 1.154716e-03 9.061989e-01 -4.099190e-01 4.309081e-03 3.842017e-04
84.533691 -1.254186e-03 1.272522e-02 1.130591e-02 -2.363417e-03 1.270621e-02 -2.417916e-03 5.577396e-01 -7.637608e-01 -5.467347e-01 7.621423e-01 1.919327e-03 1.154341e-03 9.060971e-01 -4.101390e-01 4.310316e-03 3.829396e-04
84.582520 -1.262888e-03 1.272266e-02 1.130657e-02 -2.365675e-03 1.270695e-02 -2.420103e-03 5.433192e-01 -7.740724e-01 -5.324578e-01 7.721645e-01 1.920547e-03 1.153967e-03 9.059952e-01 -4.103590e-01 4.311570e-03 3.816761e-04
84.631348 -1.271602e-03 1.272013e-02 1.130723e-02 -2.367933e-03 1.270768e-02 -2.422292e-03 5.287079e-01 -7.841107e-01 -5.179979e-01 7.819200e-01 1.921767e-03 1.153595e-03 9.058933e-01 -4.105789e-01 4.312844e-03 3.804114e-04
84.680176 -1.280325e-03 1.271761e-02 1.130788e-02 -2.370192e-03 1.270841e-02 -2.424482e-03 5.139105e-01 -7.938725e-01 -5.033594e-01 7.914054e-01 1.922986e-03 1.153225e-03 9.057913e-01 -4.107989e-01 4.314135e-03 3.791457e-04
84.729004 -1.289059e-03 1.271512e-02 1.130854e-02 -2.372451e-03 1.270914e-02 -2.426672e-03 4.989325e-01 -8.033542e-01 -4.885475e-01 8.006176e-01 1.924206e-03 1.152856e-03 9.056893e-01 -4.110187e-01 4.315443e-03 3.778793e-04
84.777832 -1.297804e-03 1.271265e-02 1.130919e-02 -2.374711e-03 1.270987e-02 -2.428864e-03 4.837790e-01 -8.125526e-01 -4.735673e-01 8.095534e-01 1.925425e-03 1.152490e-03 9.055872e-01 -4.112386e-01 4.316768e-03 3.766123e-04
84.826660 -1.306559e-03 1.271020e-02 1.130985e-02 -2.376972e-03 1.271060e-02 -2.431057e-03 4.684556e-01 -8.214642e-01 -4.584237e-01 8.182098e-01 1.926645e-03 1.152125e-03 9.054850e-01 -4.114585e-01 4.318109e-03 3.753450e-04
84.875488 -1.315325e-03 1.270778e-02 1.131050e-02 -2.379233e-03 1.271133e-02 -2.433250e-03 4.529676e-01 -8.300860e-01 -4.431221e-01 8.265837e-01 1.927865e-03 1.151763e-03 9.053828e-01 -4.116783e-01 4.319463e-03 3.740775e-04
84.924316 -1.324102e-03 1.270538e-02 1.131115e-02 -2.381495e-03 1.271206e-02 -2.435445e-03 4.373206e-01 -8.384149e-01 -4.276676e-01 8.346724e-01 1.929085e-03 1.151402e-03 9.052805e-01 -4.118980e-01 4.320831e-03 3.728100e-04
84.973145 -1.332891e-03 1.270300e-02 1.131180e-02 -2.383758e-03 1.271278e-02 -2.437641e-03 4.215198e-01 -8.464481e-01 -4.120651e-01 8.424731e-01 1.930305e-03 1.151044e-03 9.051781e-01 -4.121178e-01 4.322211e-03 3.715428e-04
85.021973 -1.341690e-03 1.270064e-02 1.131245e-02 -2.386021e-03 1.271350e-02 -2.439837e-03 4.055716e-01 -8.541824e-01 -3.963208e-01 8.499829e-01 1.931524e-03 1.150687e-03 9.050757e-01 -4.123375e-01 4.323603e-03 3.702759e-04
85.070801 -1.350500e-03 1.269831e-02 1.131310e-02 -2.388284e-03 1.271423e-02 -2.442035e-03 3.894812e-01 -8.616154e-01 -3.804395e-01 8.571993e-01 1.932744e-03 1.150333e-03 9.049732e-01 -4.125572e-01 4.325005e-03 3.690095e-04
85.119629 -1.359322e-03 1.269600e-02 1.131374e-02 -2.390548e-03 1.271495e-02 -2.444234e-03 3.732545e-01 -8.687442e-01 -3.644268e-01 8.641198e-01 1.933964e-03 1.149981e-03 9.048706e-01 -4.127768e-01 4.326416e-03 3.677438e-04
85.168457 -1.368155e-03 1.269371e-02 1.131438e-02 -2.392813e-03 1.271566e-02 -2.446433e-03 3.568972e-01 -8.755665e-01 -3.482881e-01 8.707422e-01 1.935183e-03 1.149631e-03 9.047679e-01 -4.129965e-01 4.327834e-03 3.664788e-04
85.217285 -1.376999e-03 1.269145e-02 1.131502e-02 -2.395078e-03 1.271638e-02 -2.448634e-03 3.404151e-01 -8.820798e-01 -3.320290e-01 8.770639e-01 1.936401e-03 1.149284e-03 9.046652e-01 -4.132161e-01 4.329260e-03 3.652147e-04
85.266113 -1.385855e-03 1.268921e-02 1.131566e-02 -2.397344e-03 1.271710e-02 -2.450835e-03 3.238142e-01 -8.882819e-01 -3.156549e-01 8.830830e-01 1.937619e-03 1.148939e-03 9.045624e-01 -4.134356e-01 4.330692e-03 3.639515e-04
85.314941 -1.394723e-03 1.268699e-02 1.131630e-02 -2.399610e-03 1.271781e-02 -2.453038e-03 3.071003e-01 -8.941705e-01 -2.991716e-01 8.887973e-01 1.938836e-03 1.148596e-03 9.044596e-01 -4.136551e-01 4.332128e-03 3.626894e-04
85.363770 -1.403603e-03 1.268480e-02 1.131694e-02 -2.401877e-03 1.271852e-02 -2.455241e-03 2.902791e-01 -8.997438e-01 -2.825842e-01 8.942048e-01 1.940053e-03 1.148255e-03 9.043567e-01 -4.138746e-01 4.333568e-03 3.614283e-04
85.412598 -1.412495e-03 1.268263e-02 1.131757e-02 -2.404145e-03 1.271923e-02 -2.457445e-03 2.733572e-01 -9.049994e-01 -2.658991e-01 8.993036e-01 1.941268e-03 1.147916e-03 9.042537e-01 -4.140941e-01 4.335010e-03 3.601683e-04
85.461426 -1.421399e-03 1.268049e-02 1.131820e-02 -2.406412e-03 1.271994e-02 -2.459650e-03 2.563404e-01 -9.099359e-01 -2.491218e-01 9.040918e-01 1.942482e-03 1.147580e-03 9.041506e-01 -4.143135e-01 4.336454e-03 3.589096e-04
85.510254 -1.430315e-03 1.267837e-02 1.131883e-02 -2.408680e-03 1.272065e-02 -2.461856e-03 2.392347e-01 -9.145513e-01 -2.322579e-01 9.085680e-01 1.943694e-03 1.147247e-03 9.040475e-01 -4.145329e-01 4.337898e-03 3.576520e-04
85.559082 -1.439243e-03 1.267627e-02 1.131946e-02 -2.410949e-03 1.272135e-02 -2.464063e-03 2.220462e-01 -9.188442e-01 -2.153132e-01 9.127304e-01 1.944904e-03 1.146915e-03 9.039443e-01 -4.147523e-01 4.339341e-03 3.563956e-04
85.607910 -1.448184e-03 1.267420e-02 1.132008e-02 -2.413218e-03 1.272206e-02 -2.466271e-03 2.047810e-01 -9.228130e-01 -1.982935e-01 9.165776e-01 1.946113e-03 1.146586e-03 9.038410e-01 -4.149717e-01 4.340782e-03 3.551404e-04
85.656738 -1.457138e-03 1.267216e-02 1.132070e-02 -2.415487e-03 1.272276e-02 -2.468479e-03 1.874454e-01 -9.264564e-01 -1.812047e-01 9.201083e-01 1.947319e-03 1.146259e-03 9.037376e-01 -4.151910e-01 4.342220e-03 3.538864e-04
85.705566 -1.466104e-03 1.267013e-02 1.132132e-02 -2.417757e-03 1.272346e-02 -2.470688e-03 1.700454e-01 -9.297731e-01 -1.640525e-01 9.233212e-01 1.948523e-03 1.145934e-03 9.036342e-01 -4.154102e-01 4.343654e-03 3.526335e-04
85.754395 -1.475084e-03 1.266814e-02 1.132194e-02 -2.420027e-03 1.272416e-02 -2.472898e-03 1.525869e-01 -9.327622e-01 -1.468425e-01 9.262152e-01 1.949724e-03 1.145612e-03 9.035307e-01 -4.156295e-01 4.345083e-03 3.513817e-04
85.803223 -1.484076e-03 1.266617e-02 1.132255e-02 -2.422297e-03 1.272485e-02 -2.475109e-03 1.350769e-01 -9.354223e-01 -1.295814e-01 9.287891e-01 1.950922e-03 1.145292e-03 9.034272e-01 -4.158487e-01 4.346506e-03 3.501309e-04
85.852051 -1.493082e-03 1.266422e-02 1.132316e-02 -2.424568e-03 1.272555e-02 -2.477321e-03 1.175212e-01 -9.377528e-01 -1.122746e-01 9.310421e-01 1.952117e-03 1.144974e-03 9.033236e-01 -4.160679e-01 4.347921e-03 3.488811e-04
85.900879 -1.502100e-03 1.266230e-02 1.132377e-02 -2.426839e-03 1.272624e-02 -2.479533e-03 9.992603e-02 -9.397529e-01 -9.492811e-02 9.329733e-01 1.953309e-03 1.144658e-03 9.032199e-01 -4.162870e-01 4.349329e-03 3.476322e-04
85.949707 -1.511133e-03 1.266040e-02 1.132438e-02 -2.429110e-03 1.272693e-02 -2.481746e-03 8.229774e-02 -9.414219e-01 -7.754788e-02 9.345821e-01 1.954497e-03 1.144345e-03 9.031161e-01 -4.165062e-01 4.350728e-03 3.463841e-04
85.998535 -1.520178e-03 1.265853e-02 1.132498e-02 -2.431381e-03 1.272762e-02 -2.483960e-03 6.464255e-02 -9.427593e-01 -6.013986e-02 9.358678e-01 1.955681e-03 1.144033e-03 9.030123e-01 -4.167252e-01 4.352117e-03 3.451368e-04
86.047363 -1.529238e-03 1.265669e-02 1.132558e-02 -2.433652e-03 1.272831e-02 -2.486174e-03 4.696674e-02 -9.437648e-01 -4.271003e-02 9.368299e-01 1.956861e-03 1.143724e-03 9.029084e-01 -4.169443e-01 4.353496e-03 3.438900e-04
86.096191 -1.538311e-03 1.265487e-02 1.132618e-02 -2.435924e-03 1.272899e-02 -2.488389e-03 2.927660e-02 -9.444379e-01 -2.526436e-02 9.374681e-01 1.958037e-03 1.143417e-03 9.028044e-01 -4.171633e-01 4.354863e-03 3.426438e-04
86.145020 -1.547399e-03 1.265308e-02 1.132678e-02 -2.438196e-03 1.272967e-02 -2.490605e-03 1.157806e-02 -9.447786e-01 -7.808493e-03 9.377820e-01 1.959208e-03 1.143112e-03 9.027004e-01 -4.173823e-01 4.356218e-03 3.413980e-04
86.193848 -1.556501e-03 1.265131e-02 1.132737e-02 -2.440468e-03 1.273036e-02 -2.492822e-03 -6.121878e-03 -9.447868e-01 9.650859e-03 9.377715e-01 1.960375e-03 1.142808e-03 9.025963e-01 -4.176013e-01 4.357560e-03 3.401524e-04
86.242676 -1.565616e-03 1.264957e-02 1.132796e-02 -2.442740e-03 1.273103e-02 -2.495039e-03 -2.381729e-02 -9.444626e-01 2.710805e-02 9.374365e-01 1.961536e-03 1.142507e-03 9.024921e-01 -4.178202e-01 4.358888e-03 3.389070e-04
86.291504 -1.574747e-03 1.264786e-02 1.132855e-02 -2.445012e-03 1.273171e-02 -2.497257e-03 -4.150190e-02 -9.438062e-01 4.455709e-02 9.367771e-01 1.962692e-03 1.142207e-03 9.023879e-01 -4.180391e-01 4.360202e-03 3.376616e-04
86.340332 -1.583892e-03 1.264617e-02 1.132913e-02 -2.447284e-03 1.273239e-02 -2.499476e-03 -5.916943e-02 -9.428179e-01 6.199196e-02 9.357934e-01 1.963844e-03 1.141910e-03 9.022836e-01 -4.182580e-01 4.361502e-03 3.364162e-04
86.389160 -1.593051e-03 1.264451e-02 1.132971e-02 -2.449557e-03 1.273306e-02 -2.501695e-03 -7.681362e-02 -9.414982e-01 7.940666e-02 9.344857e-01 1.964989e-03 1.141614e-03 9.021793e-01 -4.184768e-01 4.362786e-03 3.351705e-04
86.437988 -1.602226e-03 1.264287e-02 1.133029e-02 -2.451829e-03 1.273373e-02 -2.503915e-03 -9.442822e-02 -9.398476e-01 9.679521e-02 9.328544e-01 1.966129e-03 1.141319e-03 9.020748e-01 -4.186957e-01 4.364054e-03 3.339244e-04
86.486816 -1.611416e-03 1.264127e-02 1.133087e-02 -2.454102e-03 1.273440e-02 -2.506136e-03 -1.120070e-01 -9.378667e-01 1.141516e-01 9.308999e-01 1.967264e-03 1.141026e-03 9.019704e-01 -4.189144e-01 4.365306e-03 3.326779e-04
86.535645 -1.620621e-03 1.263969e-02 1.133144e-02 -2.456375e-03 1.273507e-02 -2.508358e-03 -1.295441e-01 -9.355565e-01 1.314702e-01 9.286229e-01 1.968393e-03 1.140735e-03 9.018658e-01 -4.191332e-01 4.366541e-03 3.314307e-04
86.584473 -1.629841e-03 1.263813e-02 1.133201e-02 -2.458648e-03 1.273574e-02 -2.510580e-03 -1.470325e-01 -9.329177e-01 1.487444e-01 9.260241e-01 1.969515e-03 1.140445e-03 9.017612e-01 -4.193519e-01 4.367759e-03 3.301828e-04
86.633301 -1.639076e-03 1.263661e-02 1.133258e-02 -2.460921e-03 1.273640e-02 -2.512803e-03 -1.644666e-01 -9.299515e-01 1.659685e-01 9.231043e-01 1.970632e-03 1.140156e-03 9.016566e-01 -4.195706e-01 4.368959e-03 3.289340e-04
86.682129 -1.648328e-03 1.263511e-02 1.133315e-02 -2.463194e-03 1.273707e-02 -2.515027e-03 -1.818400e-01 -9.266590e-01 1.831365e-01 9.198644e-01 1.971743e-03 1.139868e-03 9.015519e-01 -4.197893e-01 4.370142e-03 3.276842e-04
86.730957 -1.657595e-03 1.263363e-02 1.133371e-02 -2.465467e-03 1.273773e-02 -2.517252e-03 -1.991467e-01 -9.230415e-01 2.002427e-01 9.163055e-01 1.972849e-03 1.139582e-03 9.014471e-01 -4.200079e-01 4.371307e-03 3.264333e-04
86.779785 -1.666878e-03 1.263219e-02 1.133427e-02 -2.467741e-03 1.273839e-02 -2.519478e-03 -2.163806e-01 -9.191003e-01 2.172809e-01 9.124287e-01 1.973948e-03 1.139296e-03 9.013422e-01 -4.202265e-01 4.372454e-03 3.251812e-04
86.828613 -1.676177e-03 1.263077e-02 1.133483e-02 -2.470014e-03 1.273904e-02 -2.521705e-03 -2.335356e-01 -9.148370e-01 2.342455e-01 9.082353e-01 1.975041e-03 1.139011e-03 9.012374e-01 -4.204451e-01 4.373582e-03 3.239278e-04
86.877441 -1.685492e-03 1.262939e-02 1.133539e-02 -2.472288e-03 1.273970e-02 -2.523932e-03 -2.506056e-01 -9.102531e-01 2.511304e-01 9.037266e-01 1.976129e-03 1.138728e-03 9.011324e-01 -4.206637e-01 4.374693e-03 3.226729e-04
86.926270 -1.694824e-03 1.262802e-02 1.133594e-02 -2.474562e-03 1.274035e-02 -2.526161e-03 -2.675850e-01 -9.053503e-01 2.679302e-01 8.989041e-01 1.977211e-03 1.138445e-03 9.010274e-01 -4.208822e-01 4.375784e-03 3.214165e-04
86.975098 -1.704172e-03 1.262669e-02 1.133649e-02 -2.476836e-03 1.274101e-02 -2.528391e-03 -2.844671e-01 -9.001306e-01 2.846383e-01 8.937694e-01 1.978288e-03 1.138162e-03 9.009224e-01 -4.211007e-01 4.376858e-03 3.201585e-04
87.023926 -1.713537e-03 1.262539e-02 1.133704e-02 -2.479111e-03 1.274166e-02 -2.530622e-03 -3.012464e-01 -8.945959e-01 3.012494e-01 8.883242e-01 1.979359e-03 1.137880e-03 9.008173e-01 -4.213192e-01 4.377913e-03 3.188989e-04
87.072754 -1.722918e-03 1.262411e-02 1.133759e-02 -2.481386e-03 1.274230e-02 -2.532854e-03 -3.179169e-01 -8.887483e-01 3.177576e-01 8.825703e-01 1.980425e-03 1.137598e-03 9.007121e-01 -4.215377e-01 4.378950e-03 3.176375e-04
87.121582 -1.732317e-03 1.262286e-02 1.133813e-02 -2.483661e-03 1.274295e-02 -2.535087e-03 -3.344729e-01 -8.825898e-01 3.341573e-01 8.765096e-01 1.981485e-03 1.137316e-03 9.006069e-01 -4.217561e-01 4.379968e-03 3.163743e-04
87.170410 -1.741732e-03 1.262164e-02 1.133868e-02 -2.485937e-03 1.274360e-02 -2.537322e-03 -3.509084e-01 -8.761229e-01 3.504427e-01 8.701441e-01 1.982542e-03 1.137035e-03 9.005017e-01 -4.219745e-01 4.380969e-03 3.151094e-04
87.219238 -1.751165e-03 1.262045e-02 1.133922e-02 -2.488213e-03 1.274424e-02 -2.539558e-03 -3.672177e-01 -8.693500e-01 3.666081e-01 8.634759e-01 1.983593e-03 1.136753e-03 9.003964e-01 -4.221929e-01 4.381952e-03 3.138425e-04
87.268066 -1.760615e-03 1.261929e-02 1.133976e-02 -2.490490e-03 1.274488e-02 -2.541795e-03 -3.833952e-01 -8.622734e-01 3.826480e-01 8.565073e-01 1.984641e-03 1.136472e-03 9.002910e-01 -4.224112e-01 4.382917e-03 3.125737e-04
87.316895 -1.770083e-03 1.261815e-02 1.134030e-02 -2.492767e-03 1.274552e-02 -2.544034e-03 -3.994355e-01 -8.548957e-01 3.985571e-01 8.492403e-01 1.985684e-03 1.136190e-03 9.001856e-01 -4.226296e-01 4.383865e-03 3.113031e-04
87.365723 -1.779568e-03 1.261705e-02 1.134083e-02 -2.495045e-03 1.274616e-02 -2.546275e-03 -4.153323e-01 -8.472199e-01 4.143292e-01 8.416778e-01 1.986724e-03 1.135907e-03 9.000802e-01 -4.228479e-01 4.384796e-03 3.100305e-04
87.414551 -1.789071e-03 1.261597e-02 1.134137e-02 -2.497324e-03 1.274679e-02 -2.548517e-03 -4.310804e-01 -8.392486e-01 4.299591e-01 8.338221e-01 1.987761e-03 1.135624e-03 8.999747e-01 -4.230662e-01 4.385710e-03 3.087560e-04
87.463379 -1.798591e-03 1.261492e-02 1.134190e-02 -2.499603e-03 1.274743e-02 -2.550760e-03 -4.466744e-01 -8.309849e-01 4.454414e-01 8.256759e-01 1.988795e-03 1.135340e-03 8.998692e-01 -4.232844e-01 4.386608e-03 3.074797e-04
87.512207 -1.808130e-03 1.261390e-02 1.134243e-02 -2.501883e-03 1.274806e-02 -2.553006e-03 -4.621088e-01 -8.224316e-01 4.607706e-01 8.172418e-01 1.989826e-03 1.135056e-03 8.997636e-01 -4.235027e-01 4.387490e-03 3.062015e-04
87.561035 -1.817687e-03 1.261291e-02 1.134296e-02 -2.504163e-03 1.274869e-02 -2.555253e-03 -4.773782e-01 -8.135920e-01 4.759414e-01 8.085228e-01 1.990856e-03 1.134770e-03 8.996580e-01 -4.237209e-01 4.388357e-03 3.049216e-04
87.609863 -1.827262e-03 1.261195e-02 1.134349e-02 -2.506445e-03 1.274932e-02 -2.557503e-03 -4.924773e-01 -8.044693e-01 4.909486e-01 7.995217e-01 1.991884e-03 1.134483e-03 8.995524e-01 -4.239391e-01 4.389208e-03 3.036398e-04
87.658691 -1.836855e-03 1.261102e-02 1.134402e-02 -2.508728e-03 1.274994e-02 -2.559754e-03 -5.074010e-01 -7.950667e-01 5.057868e-01 7.902417e-01 1.992911e-03 1.134195e-03 8.994467e-01 -4.241573e-01 4.390045e-03 3.023564e-04
87.707520 -1.846467e-03 1.261012e-02 1.134455e-02 -2.511011e-03 1.275057e-02 -2.562007e-03 -5.221442e-01 -7.853876e-01 5.204511e-01 7.806856e-01 1.993938e-03 1.133906e-03 8.993409e-01 -4.243754e-01 4.390868e-03 3.010714e-04
87.756348 -1.856098e-03 1.260925e-02 1.134508e-02 -2.513296e-03 1.275119e-02 -2.564263e-03 -5.367013e-01 -7.754357e-01 5.349359e-01 7.708570e-01 1.994964e-03 1.133615e-03 8.992352e-01 -4.245936e-01 4.391677e-03 2.997848e-04
87.805176 -1.865747e-03 1.260840e-02 1.134560e-02 -2.515582e-03 1.275181e-02 -2.566520e-03 -5.510676e-01 -7.652146e-01 5.492363e-01 7.607591e-01 1.995991e-03 1.133322e-03 8.991293e-01 -4.248117e-01 4.392473e-03 2.984968e-04
87.854004 -1.875415e-03 1.260759e-02 1.134613e-02 -2.517869e-03 1.275243e-02 -2.568780e-03 -5.652381e-01 -7.547279e-01 5.633473e-01 7.503954e-01 1.997019e-03 1.133028e-03 8.990235e-01 -4.250298e-01 4.393256e-03 2.972075e-04
87.902832 -1.885102e-03 1.260681e-02 1.134665e-02 -2.520157e-03 1.275304e-02 -2.571043e-03 -5.792079e-01 -7.439795e-01 5.772639e-01 7.397692e-01 1.998048e-03 1.132731e-03 8.989176e-01 -4.252479e-01 4.394028e-03 2.959169e-04
87.951660 -1.894807e-03 1.260605e-02 1.134718e-02 -2.522446e-03 1.275366e-02 -2.573308e-03 -5.929722e-01 -7.329731e-01 5.909813e-01 7.288844e-01 1.999080e-03 1.132433e-03 8.988117e-01 -4.254659e-01 4.394788e-03 2.946253e-04
